timestamp_iso,session_id,event,mode,mapId,success,details,x,y,z,tap_id,anchor_id,screen_x,screen_y,latency_ms,hit_type,trackable_type,trackable_id,earth_state,earth_tracking,earth_hacc_m,earth_vacc_m,earth_headacc_deg
2026-03-30T15:20:17.2987500+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:19.3012300+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:21.3289450+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:23.3562830+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:25.3593140+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:27.3523740+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:29.3551800+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:31.3608480+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:33.3621750+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.000,10.447170,-0.923649,4.853176,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:35.3547930+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:37.3627310+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:38.4333990+05:30,c7369003ae2b4ada80a2086b0dc39462,TapAttempt,Outdoor,,,UserTap,,,,e6687e6d546346d2b0d2b19810886b95,,229.00,2154.00,,,,,,,,,
2026-03-30T15:20:38.4341090+05:30,c7369003ae2b4ada80a2086b0dc39462,TapRejected,Outdoor,,failure,NoHit,,,,e6687e6d546346d2b0d2b19810886b95,,229.00,2154.00,,None,,,Tracking,Tracking,4.40,2.00,3.64
2026-03-30T15:20:39.3697670+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:41.3974730+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:43.3985980+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:45.3986660+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:47.4141140+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:49.4162120+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:51.4215790+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:53.4185400+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:55.4152900+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:57.4337420+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:20:59.4272480+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:21:01.4380680+05:30,c7369003ae2b4ada80a2086b0dc39462,AnchorDrift,Outdoor,,,drift_world_m=0.001,10.447330,-0.922523,4.853060,,da890dc16f9e4d7c9a1f2c907d349b53,,,,,,,,,,,
2026-03-30T15:40:08.2330580+05:30,5d81244a0fd8421d931ede4eb10ab4a7,SessionStart,,,,samsung SM-A556E,,,,,,,,,,,,,,,,
2026-03-30T15:40:08.2347270+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,ddb62109b429488ea4480a9adffdfc9c,,615.00,1336.00,,,,,,,,,
2026-03-30T15:40:08.2351400+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NotStableYet stableFor=0.0s need=2.0s,,,,ddb62109b429488ea4480a9adffdfc9c,,615.00,1336.00,,,,,Tracking,Tracking,3.54,2.59,7.32
2026-03-30T15:40:09.0330400+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,46e46db001284161ad086dd47729fd7b,,575.00,1133.00,,,,,,,,,
2026-03-30T15:40:09.0336320+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NotStableYet stableFor=0.8s need=2.0s,,,,46e46db001284161ad086dd47729fd7b,,575.00,1133.00,,,,,Tracking,Tracking,3.54,2.59,7.32
2026-03-30T15:40:09.8354050+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,e1ba297a9d6f4cfeb60ad82d2dacb953,,519.00,1143.00,,,,,,,,,
2026-03-30T15:40:09.8359180+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NotStableYet stableFor=1.6s need=2.0s,,,,e1ba297a9d6f4cfeb60ad82d2dacb953,,519.00,1143.00,,,,,Tracking,Tracking,3.54,2.59,7.32
2026-03-30T15:40:10.4416170+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,82ad354623ae4b34b54e6e0689c8700a,,534.00,1080.00,,,,,,,,,
2026-03-30T15:40:10.4475780+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorPlaced,Outdoor,,success,FeaturePoint,14.014930,-0.526021,-1.048977,82ad354623ae4b34b54e6e0689c8700a,fc2c1007531a4695aa247d2a0be69b25,534.00,1080.00,5.4,FeaturePoint,FeaturePoint,B400007325F7B490-600613A12A17C812,Tracking,Tracking,3.54,2.59,7.32
2026-03-30T15:40:12.0000050+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,0bd641d100ef4953b57ac5c3f9b1caa3,,575.00,1426.00,,,,,,,,,
2026-03-30T15:40:12.0008570+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,0bd641d100ef4953b57ac5c3f9b1caa3,,575.00,1426.00,,None,,,Tracking,Tracking,3.54,2.59,7.32
2026-03-30T15:40:12.7079520+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,374a2e645c1f4e0f95f941cabd5b3c94,,580.00,1070.00,,,,,,,,,
2026-03-30T15:40:12.7093320+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,374a2e645c1f4e0f95f941cabd5b3c94,,580.00,1070.00,,None,,,Tracking,Tracking,3.54,2.59,7.32
2026-03-30T15:40:12.7106920+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:13.6003220+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,3f389fefd3814fc48d79c0918bb34c8b,,635.00,1088.00,,,,,,,,,
2026-03-30T15:40:13.6011900+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,3f389fefd3814fc48d79c0918bb34c8b,,635.00,1088.00,,None,,,Tracking,Tracking,3.54,2.59,7.33
2026-03-30T15:40:14.1950970+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,ae083cfd7dcc4218ada9d08f7413d509,,624.00,1101.00,,,,,,,,,
2026-03-30T15:40:14.1956920+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,ae083cfd7dcc4218ada9d08f7413d509,,624.00,1101.00,,None,,,Tracking,Tracking,3.54,2.59,7.33
2026-03-30T15:40:14.7320800+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,513f5eb0490e47b7abbd463a2c8bc233,,575.00,1139.00,,,,,,,,,
2026-03-30T15:40:14.7329610+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,513f5eb0490e47b7abbd463a2c8bc233,,575.00,1139.00,,None,,,Tracking,Tracking,3.54,2.59,7.33
2026-03-30T15:40:14.7343750+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:15.4057090+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,069650dd188040fcb98ee1aad23e32f1,,618.00,1406.00,,,,,,,,,
2026-03-30T15:40:15.4065320+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,069650dd188040fcb98ee1aad23e32f1,,618.00,1406.00,,None,,,Tracking,Tracking,3.54,2.59,7.33
2026-03-30T15:40:15.9640550+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,0bf7c8c1bb7c46f4b04c4a5053f805af,,641.00,1221.00,,,,,,,,,
2026-03-30T15:40:15.9648860+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,0bf7c8c1bb7c46f4b04c4a5053f805af,,641.00,1221.00,,None,,,Tracking,Tracking,3.54,2.59,7.33
2026-03-30T15:40:16.6693730+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,2d39685800fe40bd8121e564bdf7685b,,156.00,2173.00,,,,,,,,,
2026-03-30T15:40:16.6701750+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,2d39685800fe40bd8121e564bdf7685b,,156.00,2173.00,,None,,,Tracking,Tracking,3.54,2.59,7.33
2026-03-30T15:40:16.7361570+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:18.7371240+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:20.7424380+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:21.1719730+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,d7974c7c498f49f38179ef0ce407d5f0,,591.00,890.00,,,,,,,,,
2026-03-30T15:40:21.1729720+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorPlaced,Outdoor,,success,PlaneEstimated,14.368940,-0.977765,2.404109,d7974c7c498f49f38179ef0ce407d5f0,92f44f49356d45a28e9449452e66bdf8,591.00,890.00,0.9,PlaneEstimated,PlaneEstimated,B400007325F8F850-600613A12A17C812,Tracking,Tracking,3.55,2.59,7.34
2026-03-30T15:40:22.7352720+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,f93eb76cf2c44fdfb4b1c971e404afd3,,495.00,1783.00,,,,,,,,,
2026-03-30T15:40:22.7362980+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorPlaced,Outdoor,,success,FeaturePoint,34.331390,7.551828,0.487862,f93eb76cf2c44fdfb4b1c971e404afd3,fecfefe006234d0ba5a81ad1c0ade777,495.00,1783.00,0.9,FeaturePoint,FeaturePoint,B400007325F93670-600613A12A17C812,Tracking,Tracking,3.55,2.59,7.35
2026-03-30T15:40:22.7833390+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:24.5053950+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,eef313aa73284409b46fc773f57108a8,,266.00,1908.00,,,,,,,,,
2026-03-30T15:40:24.5063500+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,HitTooFar dist=43.3,51.837150,15.120570,3.559751,eef313aa73284409b46fc773f57108a8,,266.00,1908.00,,FeaturePoint,FeaturePoint,B400007325F7B9D0-600613A12A17C812,Tracking,Tracking,3.55,2.59,7.35
2026-03-30T15:40:24.8026520+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:24.8031110+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:24.8033340+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:25.4804710+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,3c6e56f2223f489292aad1cfc8e9e476,,788.00,1561.00,,,,,,,,,
2026-03-30T15:40:25.4814280+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,HitTooFar dist=30.7,40.098560,5.607857,-5.942316,3c6e56f2223f489292aad1cfc8e9e476,,788.00,1561.00,,FeaturePoint,FeaturePoint,B400007325F8C3D0-600613A12A17C812,Tracking,Tracking,3.55,2.59,7.35
2026-03-30T15:40:26.1404240+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,5515ebaadd5443c59211b94396a041c8,,639.00,1582.00,,,,,,,,,
2026-03-30T15:40:26.1413840+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorPlaced,Outdoor,,success,FeaturePoint,25.710410,2.883945,-0.234736,5515ebaadd5443c59211b94396a041c8,1544aec4f8a54b95947603c6eeb5b73e,639.00,1582.00,0.8,FeaturePoint,FeaturePoint,B4000073253954D0-600613A12A17C812,Tracking,Tracking,3.55,2.59,7.35
2026-03-30T15:40:26.8429260+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:26.8434720+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:26.8437950+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:28.8452130+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:28.8457980+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:28.8465670+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:28.8469210+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,25.710410,2.883945,-0.234736,,1544aec4f8a54b95947603c6eeb5b73e,,,,,,,,,,,
2026-03-30T15:40:30.8519040+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:30.8524030+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:30.8526510+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:30.8528650+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,25.710410,2.883945,-0.234736,,1544aec4f8a54b95947603c6eeb5b73e,,,,,,,,,,,
2026-03-30T15:40:31.5748370+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,1f74505160a74aad8724a0561875f2e1,,638.00,1453.00,,,,,,,,,
2026-03-30T15:40:31.5757600+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,1f74505160a74aad8724a0561875f2e1,,638.00,1453.00,,None,,,Tracking,Tracking,3.55,2.59,7.36
2026-03-30T15:40:32.4028370+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,6e0003d6013e43ec8e09494cc42f3e7e,,669.00,1306.00,,,,,,,,,
2026-03-30T15:40:32.4035670+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapRejected,Outdoor,,failure,NoHit,,,,6e0003d6013e43ec8e09494cc42f3e7e,,669.00,1306.00,,None,,,Tracking,Tracking,3.55,2.59,7.36
2026-03-30T15:40:32.8731150+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:32.8735700+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:32.8738110+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:32.8740230+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,25.710410,2.883945,-0.234736,,1544aec4f8a54b95947603c6eeb5b73e,,,,,,,,,,,
2026-03-30T15:40:33.1753680+05:30,5d81244a0fd8421d931ede4eb10ab4a7,TapAttempt,Outdoor,,,UserTap,,,,40ffd01d32ef4fa7953a8349e4850ea8,,631.00,1207.00,,,,,,,,,
2026-03-30T15:40:33.1763950+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorPlaced,Outdoor,,success,FeaturePoint,14.905400,-0.095998,-2.222107,40ffd01d32ef4fa7953a8349e4850ea8,5092ddb8b8a44d7c8f05f19c6efb6410,631.00,1207.00,0.9,FeaturePoint,FeaturePoint,B40000732538F490-600613A12A17C812,Tracking,Tracking,3.55,2.59,7.37
2026-03-30T15:40:34.8735830+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:34.8740840+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:34.8743630+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:34.8745930+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,25.710410,2.883945,-0.234736,,1544aec4f8a54b95947603c6eeb5b73e,,,,,,,,,,,
2026-03-30T15:40:36.8684390+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.014930,-0.526021,-1.048977,,fc2c1007531a4695aa247d2a0be69b25,,,,,,,,,,,
2026-03-30T15:40:36.8689520+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.368940,-0.977764,2.404109,,92f44f49356d45a28e9449452e66bdf8,,,,,,,,,,,
2026-03-30T15:40:36.8692150+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,34.331390,7.551828,0.487862,,fecfefe006234d0ba5a81ad1c0ade777,,,,,,,,,,,
2026-03-30T15:40:36.8694860+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,25.710410,2.883945,-0.234736,,1544aec4f8a54b95947603c6eeb5b73e,,,,,,,,,,,
2026-03-30T15:40:36.8696940+05:30,5d81244a0fd8421d931ede4eb10ab4a7,AnchorDrift,Outdoor,,,drift_world_m=0.000,14.905400,-0.095997,-2.222107,,5092ddb8b8a44d7c8f05f19c6efb6410,,,,,,,,,,,
